"Label","English"
"STR_E_259"," しってる?」"
"STR_E_2A7","ユイ\"
"STR_E_2B0","「へえ、"
"STR_E_2BE"," コンヒ゜ュ-タ-\"
"STR_E_2CE"," おんちなのに、"
"STR_E_2E0"," くわしいのね」"
"STR_E_2F1","ユイ\"
"STR_E_2FA","「カ゛-テ゛ィアンって"
"STR_E_30F"," すこ゛いんた゛から!"
"STR_E_324"," こんなし゛けんなんて\"
"STR_E_336"," チョイチョイよ」"
"STR_E_35F","ちちおやからの\"
"STR_E_36D","メ-ルをし゛ゅしんしました。"
"STR_E_39A","ちちおや\"
"STR_E_3A5","「わたした゛。"
"STR_E_3B6"," いま、おまえの\"
"STR_E_3C5"," か゛っこうから"
"STR_E_3D7"," コンヒ゜ュ-タ-か゛\"
"STR_E_3E9"," おかしいと"
"STR_E_3F9"," れんらくか゛\"
"STR_E_407"," あってな。"
"STR_E_417"," ハ゛ク゛サイト\"
"STR_E_426"," 4た゛いラント゛の"
"STR_E_43A"," 1つて゛ある\"
"STR_E_448"," アミラント゛へいって"
"STR_E_45D"," そのけ゛んいんを\"
"STR_E_46D"," たしかめてくれ!"
"STR_E_480"," ます゛は、\"
"STR_E_48D"," せ゛んかい いった"
"STR_E_4A1"," アミテクノエリアて゛\"
"STR_E_4B3"," し゛ょうほうを"
"STR_E_4C5"," あつめてくると\"
"STR_E_4D4"," いいた゛ろう。"
"STR_E_4E6"," か゛っこうの\"
"STR_E_4F4"," ほうそうしつにある"
"STR_E_508"," アクセスホ゜イントから"
"STR_E_51A"," ハ゛ク゛サイトへ"
"STR_E_52D"," タ゛イフ゛してくれ"
"STR_E_541"," たのんた゛そ゛\"
"STR_E_550"," [bvm_7f]!」"
"STR_E_58E","せんせい\"
"STR_E_599","「きょうしつに"
"STR_E_5AA"," はいれないからって、"
"STR_E_5BF"," か゛っこうからて゛ちゃ"
"STR_E_5D1"," た゛めよ」"
"STR_F_93","アミサファリエリアへの\"
"STR_F_A5","ケ゛-トて゛す。"
"STR_F_B7","このケ゛-トを ひらくための\"
"STR_F_CC","ハ゜スワ-ト゛か゛ありません。"
"STR_F_108","アミサファリエリアへの\"
"STR_F_11A","ケ゛-トて゛す。"
"STR_F_12C","ハ゜スワ-ト゛を\"
"STR_F_13B","にゅうりょくしてくた゛さい"
"STR_F_1E1","ハ゜スワ-ト゛か゛ちか゛います。"
"STR_F_213","このさきは\"
"STR_F_21F","アミサファリエリアへの"
"STR_F_234","ケ゛-トになります。"
"STR_F_269","アミラント゛への\"
"STR_F_278","ケ゛-トて゛す。"
"STR_F_28A","このケ゛-トを ひらくための\"
"STR_F_29F","ハ゜スワ-ト゛か゛ありません。"
"STR_F_2DB","アミラント゛への\"
"STR_F_2EA","ケ゛-トて゛す。"
"STR_F_2FC","ハ゜スワ-ト゛を\"
"STR_F_30B","にゅうりょくしてくた゛さい"
"STR_F_3B1","ハ゜スワ-ト゛か゛ちか゛います。"
"STR_F_3E3","このさきは\"
"STR_F_3EF","アミラント゛への"
"STR_F_401","ケ゛-トになります。"
"STR_F_42B","ハ゜スワ-ト゛を\"
"STR_F_43A","かくにんしました。"
"STR_F_44D","と゛うそ゛\"
"STR_F_459","おとおりくた゛さい。"
"STR_F_483","このさきは\"
"STR_F_48F","アミテクノエリアへの"
"STR_F_4A3","ケ゛-トになります。"
"STR_11_61","てんちょう\"
"STR_11_6D","「あっ、"
"STR_11_77"," "
"STR_11_82"," と゛うも\"
"STR_11_8E"," このあいた゛は"
"STR_11_9C"," "
"STR_11_A7"," ほんとうに\"
"STR_11_B4"," しつれいしました"
"STR_11_C7"," まさか\"
"STR_11_D2"," カ゛-テ゛ィアンの"
"STR_11_E6"," かたた゛ったとは・・・"
"STR_11_FC"," おわひ゛といっては\"
"STR_11_10D"," なんて゛すか゛"
"STR_11_11F"," これを\"
"STR_11_12A"," つかってくた゛さい"
"STR_11_153","アミラント゛と\"
"STR_11_161","アミサファリエリアの"
"STR_11_175","ハ゜スワ-ト゛を\"
"STR_11_184","てにいれた"
"STR_11_19A","これて゛し゛ゆうに\"
"STR_11_1AA","いききて゛きるそ゛"
"STR_11_1D2","てんちょう\"
"STR_11_1DE","「サファリエリアには\"
"STR_11_1F3"," やせいのハ゛ク゛か゛\"
"STR_11_205"," たくさんいますよ。"
"STR_11_219"," ハッカ-の\"
"STR_11_226"," みなさんは、"
"STR_11_237"," そこて゛ハ゛ク゛を\"
"STR_11_248"," つかまえて"
"STR_11_258"," なかまを\"
"STR_11_264"," ふやすんて゛す。"
"STR_11_277"," ハ゛ク゛には\"
"STR_11_285"," あいしょうか゛あって、"
"STR_11_29B"," いくら\"
"STR_11_2A6"," つよいハ゛ク゛て゛も"
"STR_11_2BB"," 1たいて゛は\"
"STR_11_2C9"," あいしょうのわるい"
"STR_11_2DD"," ハ゛ク゛に やられて\"
"STR_11_2EF"," しまいますからね。"
"STR_11_303"," たくさんハ゛ク゛を\"
"STR_11_314"," つかまえて、"
"STR_11_325"," と゛んなハ゛ク゛か゛\"
"STR_11_337"," おそってきても"
"STR_11_349"," ゆういに\"
"STR_11_355"," たたかえるように"
"STR_11_368"," ハ゜-ティの\"
"STR_11_376"," へんせいを するのか゛"
"STR_11_38C"," フ゜ロのハッカ-\"
"STR_11_39C"," た゛とか。"
"STR_11_3AC"," はし゛めて はいる\"
"STR_11_3BD"," ラント゛に いったら"
"STR_11_3D2"," ます゛サファリエリアに"
"STR_11_3E4"," よって"
"STR_11_3F2"," あたらしいハ゛ク゛を\"
"STR_11_404"," つかまえるのか゛"
"STR_11_417"," いいて゛すよ」"
"STR_11_473","「いらっしゃいませ!"
"STR_11_487"," これ、うちの\"
"STR_11_495"," メ-ルアト゛レスて゛す"
"STR_11_4AB"," おおうりた゛しのときは"
"STR_11_4BD"," メ-ルしますよ」"
"STR_11_4E5","[bvm_7f]は\"
"STR_11_4EE","メ-ルアト゛レスを"
"STR_11_501","こうかんした"
"STR_11_527","「18さいみまんおことわり」\"
"STR_11_53C","と、かいてある。"
"STR_11_54E","このみせは オトナしか\"
"STR_11_560","はいれないようた゛"
"STR_12_61","アミテクノエリアの\"
"STR_12_71","チッフ゜やからの"
"STR_12_83","メ-ルをし゛ゅしんしました。"
"STR_12_B0","「あっ、と゛-も\"
"STR_12_BF"," アミラント゛の"
"STR_12_CD"," "
"STR_12_D8"," テクノエリアの\"
"STR_12_E7"," チッフ゜やっす。"
"STR_12_FA"," あたらしいしなものか゛"
"STR_12_10C"," はいりましたんて゛"
"STR_12_120"," おしらせします。"
"STR_12_12F"," "
"STR_12_13A"," ちかくにきたら\"
"STR_12_149"," よってくた゛さい」"
"STR_12_173","カ゛-ト゛マン\"
"STR_12_181","「ふ゛か゛いしゃは"
"STR_12_194"," たちいりきんした゛。"
"STR_12_1A9"," とおすわけには\"
"STR_12_1B8"," いかない!"
"STR_12_1C8"," もし、\"
"STR_12_1D3"," とおりたいのなら"
"STR_12_1E6"," ちからす゛くて゛\"
"STR_12_1F6"," とおってみな!」"
"STR_12_26B","カ゛-ト゛マン\"
"STR_12_279","「まけた・・・。"
"STR_12_28B"," カ゛-ト゛マン\"
"STR_12_29A"," しっかく・・・」"
"STR_14_AD","トコ\"
"STR_14_B6","「あたいに"
"STR_14_C5"," ケチつけるなんて、\"
"STR_14_D6"," シ゛ョ-ト-し゛ゃん」"
"STR_14_15F","トコ\"
"STR_14_168","「かいしゃいんのほうか゛"
"STR_14_17E"," ラクた゛ったわァ"
"STR_14_191"," ほ゛うや、\"
"STR_14_19E"," おね-さんのこのみ"
"STR_14_1B2"," いいことしたいなァ\"
"STR_14_1C3"," メ-ルしよう」"
"STR_14_1EA","[bvm_7f]は\"
"STR_14_1F3","ムホウモノね-さん トコと"
"STR_14_20A","メ-ルアト゛レスを\"
"STR_14_21A","こうかんした"
"STR_14_23F","トコ\"
"STR_14_248","「いいし゛ょうほうか゛"
"STR_14_25D"," はいったら、"
"STR_14_26E"," そっこうメ-ル\"
"STR_14_27D"," するわね」"
"STR_14_319","トコ\"
"STR_14_322","「あたいに"
"STR_14_331"," ケチつけるなんて、\"
"STR_14_342"," シ゛ョ-ト-し゛ゃん」"
"STR_14_3CB","トコ\"
"STR_14_3D4","「かいしゃいんのほうか゛"
"STR_14_3EA"," ラクた゛ったわァ」"
"STR_14_48B","ウエニョン\"
"STR_14_497","「オレにかったら、"
"STR_14_4AA"," オレのハ゛ンタ゛ナを\"
"STR_14_4BC"," あけ゛るよ」"
"STR_14_540","ウエニョン\"
"STR_14_54C","「こんと゛"
"STR_14_55B"," オレか゛かったら、\"
"STR_14_56C"," かえしてくれよな"
"STR_14_57F"," あたらしいハ゛ク゛を\"
"STR_14_591"," みつけたら"
"STR_14_5A1"," メ-ルするよ」"
"STR_14_5C8","[bvm_7f]は\"
"STR_14_5D1","ムホウモノ ウエニョンと"
"STR_14_5E7","メ-ルアト゛レスを"
"STR_14_5F6","こうかんした"
"STR_14_61B","ウエニョン\"
"STR_14_627","「また、あおうせ゛」"
"STR_14_6C7","ウエニョン\"
"STR_14_6D3","「オレにかったら、"
"STR_14_6E6"," オレのハ゛ンタ゛ナを\"
"STR_14_6F8"," あけ゛るよ」"
"STR_14_77C","ウエニョン\"
"STR_14_788","「チクショ-"
"STR_14_798"," かてると\"
"STR_14_7A4"," おもったのに」"
"STR_14_842","オ-チ\"
"STR_14_84C","「ア-ラ、ワタクシに"
"STR_14_860"," かてるとて゛も\"
"STR_14_86F"," おもって?」"
"STR_14_8F3","オ-チ\"
"STR_14_8FD","「トホホホ・・・"
"STR_14_90F"," ワタクシとしたことか゛"
"STR_14_921"," ウチのコにも"
"STR_14_932"," あなたみたいな\"
"STR_14_941"," おとこのこになって"
"STR_14_955"," ほしいサ゛ァマスわ"
"STR_14_969"," これ、わたくしの\"
"STR_14_979"," メ-ルアト゛レスよ」"
"STR_14_9A3","[bvm_7f]は\"
"STR_14_9AC","サ゛ァマスムホウモノのオ-チと"
"STR_14_9C5","メ-ルアト゛レスを\"
"STR_14_9D5","こうかんした"
"STR_14_9FA","オ-チ\"
"STR_14_A04","「こ゛めんあそは゛せ」"
"STR_14_AA5","オ-チ\"
"STR_14_AAF","「ア-ラ、ワタクシに"
"STR_14_AC3"," かてるとて゛も\"
"STR_14_AD2"," おもって?」"
"STR_14_B56","オ-チ\"
"STR_14_B60","「トホホホ・・・"
"STR_14_B72"," ワタクシとしたことか゛"
"STR_14_B84"," ク、クヤシ-ッ!!」"
"STR_1B_61","カミセン\"
"STR_1B_6C","「ハッハッハッ!"
"STR_1B_7E"," わたしか゛\"
"STR_1B_8B"," このFEヒ゛ルを"
"STR_1B_9E"," かんりしている\"
"STR_1B_AD"," カミセンた゛!"
"STR_1B_BF"," ウェルテ゛ハイト゛の\"
"STR_1B_D1"," かんふ゛といったほうか゛"
"STR_1B_E8"," わかりやすいかな?\"
"STR_1B_F9"," ハッハッハッ!"
"STR_1B_10B"," カ゛-テ゛ィアンの\"
"STR_1B_11C"," やつか゛"
"STR_1B_12B"," しんにゅう してきた\"
"STR_1B_13D"," という"
"STR_1B_14B"," れんらくか゛\"
"STR_1B_159"," あったか゛、"
"STR_1B_16A"," キミの ような\"
"STR_1B_179"," こと゛もとは・・・。"
"STR_1B_18E"," カ゛-テ゛ィアンも\"
"STR_1B_19F"," おちたものた゛な!"
"STR_1B_1B3"," もう\"
"STR_1B_1BD"," このアミラント゛は"
"STR_1B_1D1"," ウェルテ゛ハイト゛の\"
"STR_1B_1E3"," ものさ!"
"STR_1B_1F2"," かくこ゛しろ!!」"
"STR_1B_268","カミセン\"
"STR_1B_273","「クックックッ・・・"
"STR_1B_287"," ほ゛うか゛いて゛んは゜"
"STR_1B_299"," を た゛して"
"STR_1B_2AA"," ちし゛ょうの\"
"STR_1B_2B8"," コンヒ゜ュ-タ-を"
"STR_1B_2CC"," こんらんさせる\"
"STR_1B_2DB"," もくてきか゛"
"STR_1B_2EC"," こんな\"
"STR_1B_2F7"," こと゛もに"
"STR_1B_307"," し゛ゃまされる\"
"STR_1B_316"," とは・・・」"
"STR_1B_3B2","[bvm_7f]は\"
"STR_1B_3BB","かいし゛ょキ-を"
"STR_1B_3CD","てにいれた。\"
"STR_1B_3E1","これて゛"
"STR_1B_3EF","て゛んは゜し゛ょうたいか゛\"
"STR_1B_403","なおせる!"
"STR_1B_412","アンテナの\"
"STR_1B_41E","コンヒ゜ュ-タ-を しらへ゛て"
"STR_1B_437","て゛んは゜を\"
"STR_1B_444","せいし゛ょうに もと゛そう!"
"STR_1B_479","ほ゛うか゛いて゛んは゜か゛\"
"STR_1B_48D","とまった!"
"STR_1B_49C","け゛んし゛つせかいの\"
"STR_1B_4AD","コンヒ゜ュ-タ-か゛"
"STR_1B_4C1","せいし゛ょうに もと゛った!"
"STR_1B_4D9","さあ、\"
"STR_1B_4E3","か゛っこうに もと゛ろう!"
"STR_1D_3B","ユイ\"
"STR_1D_44","「んもぅ"
"STR_1D_52"," いったい\"
"STR_1D_5E"," と゛こへ いってたのよ"
"STR_1D_74"," あなたか゛\"
"STR_1D_81"," と゛こかへ いっている"
"STR_1D_97"," あいた゛に、\"
"STR_1D_A5"," カ゛-テ゛ィアンか゛"
"STR_1D_BA"," し゛けんを\"
"STR_1D_C7"," かいけつ しちゃったわ"
"STR_1D_DD"," か゛っこうに\"
"STR_1D_EB"," はいれるように"
"STR_1D_FD"," なったみたい。\"
"STR_1D_10C"," はやくいこうよ!!」"
"STR_1D_1E1","こうして、\"
"STR_1D_1ED","[bvm_7f]は"
"STR_1D_1F9","カ゛-テ゛ィアンの たいいんとして\"
"STR_1D_211","はつにんむをおえた"
"STR_1E_87","ははおや\"
"STR_1E_92","「あさよ、"
"STR_1E_A1"," [bvm_7f]、\"
"STR_1E_AB"," おきなさい!」"
"STR_1E_D6","ははおや\"
"STR_1E_E1","「きのう"
"STR_1E_EF"," しゅくた゛いを\"
"STR_1E_FE"," わすれたんた゛って?"
"STR_1E_113"," ユイちゃんから\"
"STR_1E_122"," きいたわよ"
"STR_1E_132"," しゅくた゛いか゛\"
"STR_1E_142"," おわってから"
"STR_1E_153"," あそひ゛にいくのよ」"
"STR_1F_3B","ユイ\"
"STR_1F_44","「ねえねえねえ"
"STR_1F_55"," きいたきいた?"
"STR_1F_67"," なんた゛か\"
"STR_1F_74"," みなとか゛"
"STR_1F_84"," スコ゛イことに\"
"STR_1F_93"," なってるみたいよ"
"STR_1F_A6"," いってみたら?」"
"STR_20_74","ト゛アの むこうから\"
"STR_20_85","はなしこ゛えか゛きこえる・・・。"
"STR_20_B4","「はい、そうさは\"
"STR_20_C3"," し゛ゅんちょうに"
"STR_20_D6"," すすんて゛います\"
"STR_20_E6"," これから"
"STR_20_F5"," タ゛イフ゛して\"
"STR_20_104"," シ-ラント゛へ"
"STR_20_116"," むかいます」"
"STR_20_13C","ちちおやからの\"
"STR_20_14A","メ-ルをし゛ゅしんしました。"
"STR_20_177","ちちおや\"
"STR_20_182","「[bvm_7f]よ"
"STR_20_18F"," いま はいった\"
"STR_20_19E"," し゛ょうほうた゛か゛"
"STR_20_1B3"," なのはなタウンの\"
"STR_20_1C3"," みなとか゛"
"STR_20_1D3"," たいへんなことに\"
"STR_20_1E3"," なっているらしい。"
"STR_20_1F7"," みなとにある\"
"STR_20_205"," アクセスホ゜イントを"
"STR_20_21A"," さか゛して、\"
"STR_20_228"," シ-ラント゛へ"
"STR_20_23A"," むかい、し゛けんを\"
"STR_20_24B"," かいけつしてくれ。"
"STR_20_25F"," たのんた゛そ゛」"
"STR_20_288","せんいん\"
"STR_20_293","「そうこのカキ゛かい?"
"STR_20_2A8"," オレか゛\"
"STR_20_2B4"," あす゛かっているよ"
"STR_20_2C8"," かしてやろうか?」"
"STR_20_32D","せんいん\"
"STR_20_338","「そうかい、"
"STR_20_348"," ほしくなったら、\"
"STR_20_358"," いつて゛もきな」"
"STR_20_370","せんいん\"
"STR_20_37B","「ホラよ」"
"STR_20_39F","そうこのカキ゛を\"
"STR_20_3AE","てにいれた"
"STR_20_3E3","カキ゛か゛かかっていて"
"STR_20_3F4","はいれない!"
"STR_21_3B","「・・・はい、\"
"STR_21_49"," これから"
"STR_21_58"," シ-ラント゛へ\"
"STR_21_67"," タ゛イフ゛します」"
"STR_21_AA","「・・・!!\"
"STR_21_BB"," おまえ、\"
"STR_21_C7"," いまのはなしを"
"STR_21_D9"," ぬすみき゛き\"
"STR_21_E7"," していたな!?"
"STR_21_F9"," いま\"
"STR_21_103"," おまえのあいてを"
"STR_21_116"," しているひまはない\"
"STR_21_127"," またあおう!」"
"STR_22_9A","メモか゛おちている"
"STR_22_B4","と゛うやら\"
"STR_22_C0","ハ゜スワ-ト゛のようた゛"
"STR_22_D6","と゛こかに\"
"STR_22_E2","にゅうりょくしてみよう"
"STR_22_1B1","このさきは\"
"STR_22_1BD","シ-リソ゛-トエリアへの"
"STR_22_1D3","ケ゛-トになります。"
"STR_22_20A","シ-リソ゛-トエリアへの\"
"STR_22_21D","ケ゛-トて゛す。"
"STR_22_22F","このケ゛-トを ひらくための\"
"STR_22_244","ハ゜スワ-ト゛か゛ありません。"
"STR_22_275","シ-リソ゛-トエリアへの\"
"STR_22_288","ケ゛-トて゛す。"
"STR_22_29A","ハ゜スワ-ト゛を\"
"STR_22_2A9","にゅうりょくしてくた゛さい"
"STR_22_34F","ハ゜スワ-ト゛か゛ちか゛います。"
"STR_22_38A","このさきは\"
"STR_22_396","シ-テクノエリアへの"
"STR_22_3AA","ケ゛-トになります。"
"STR_22_3E1","シ-テクノエリアへの\"
"STR_22_3F2","ケ゛-トて゛す。"
"STR_22_404","このケ゛-トを ひらくための\"
"STR_22_419","ハ゜スワ-ト゛か゛ありません。"
"STR_22_44A","シ-テクノエリアへの\"
"STR_22_45B","ケ゛-トて゛す。"
"STR_22_46D","ハ゜スワ-ト゛を\"
"STR_22_47C","にゅうりょくしてくた゛さい"
"STR_22_522","ハ゜スワ-ト゛か゛ちか゛います。"
"STR_22_55D","このさきは\"
"STR_22_569","シ-サファリエリアへの"
"STR_22_57E","ケ゛-トになります。"
"STR_22_5B5","シ-サファリエリアへの\"
"STR_22_5C7","ケ゛-トて゛す。"
"STR_22_5D9","このケ゛-トを ひらくための\"
"STR_22_5EE","ハ゜スワ-ト゛か゛ありません。"
"STR_22_61F","シ-サファリエリアへの\"
"STR_22_631","ケ゛-トて゛す。"
"STR_22_643","ハ゜スワ-ト゛を\"
"STR_22_652","にゅうりょくしてくた゛さい"
"STR_22_6F8","ハ゜スワ-ト゛か゛ちか゛います。"
"STR_22_73E","シ-ラント゛への\"
"STR_22_74D","ケ゛-トて゛す。"
"STR_22_75F","このケ゛-トを ひらくための\"
"STR_22_774","ハ゜スワ-ト゛か゛ありません。"
"STR_22_7A5","シ-ラント゛への\"
"STR_22_7B4","ケ゛-トて゛す。"
"STR_22_7C6","ハ゜スワ-ト゛を\"
"STR_22_7D5","にゅうりょくしてくた゛さい"
"STR_22_87B","ハ゜スワ-ト゛か゛ちか゛います。"
"STR_22_8AD","このさきは\"
"STR_22_8B9","シ-ラント゛への"
"STR_22_8CB","ケ゛-トになります。"
"STR_22_8F5","ハ゜スワ-ト゛を\"
"STR_22_904","かくにんしました。"
"STR_22_917","と゛うそ゛\"
"STR_22_923","おとおりくた゛さい。"
"STR_23_74","ハ゛ク゛コレクタ-\"
"STR_23_84","「こうみえても\"
"STR_23_92"," わたしは、ゆうめいな"
"STR_23_A7"," ハ゛ク゛コレクタ-\"
"STR_23_B8"," なんた゛"
"STR_23_C7"," し゛つは\"
"STR_23_D3"," というハ゛ク゛を\"
"STR_23_E3"," てにいれたいんし゛ゃ"
"STR_23_F8"," もし、それを\"
"STR_23_106"," みつけてきてくれたら"
"STR_23_117"," "
"STR_23_122"," わたしの\"
"STR_23_12E"," ハ゛ク゛コレクションと"
"STR_23_144"," こうかんしてもいいそ゛」"
"STR_23_170","「おお、これは\"
"STR_23_17E"," わたしのもとめていた"
"STR_23_18F"," ハ゛ク゛し゛ゃ"
"STR_23_1A1"," このなかのものと\"
"STR_23_1B1"," こうかん\"
"STR_23_1C1"," してくれないか?"
"STR_23_1E9","「そうか、それは\"
"STR_23_1F8"," さ゛んねん」"
"STR_23_21F","「これて゛\"
"STR_23_22B"," こうかんせいりつた゛な"
"STR_23_241"," めて゛たしめて゛たし」"
"STR_23_26D","「!!」"
"STR_23_291","「なんと いおうと、\"
"STR_23_2A2"," ここから さきへ"
"STR_23_2B5"," いかす わけには\"
"STR_23_2C5"," いかないせ゛」"
"STR_23_355","「リ-スレンさま\"
"STR_23_364"," こ゛ふ゛し゛て゛・・・」"
"STR_24_87","「まちのなかた゛からって"
"STR_24_99"," ゆた゛んしてると"
"STR_24_AC"," たいへんなめにあうよ\"
"STR_24_BE"," たとえは゛・・・」"
"STR_24_145","「チクショ-\"
"STR_24_152"," ふいうちて゛"
"STR_24_163"," うまくいったと\"
"STR_24_172"," おもったのに」"
"STR_24_1A3","チクリ\"
"STR_24_1AD","「おれに まけたら、"
